id,latitude,longitude,issues,parking_duration,parking_time,comments
1444,43.68571931211099,-79.32057718786075,['full'],['minutes'],2019-09-11T13:00:00.000Z,
1475,43.69155711217399,-79.35577116480715,['not_provided'],['overnight'],2019-11-01T19:47:48.000Z,There's no public bike parking for blocks and blocks in this neighborhood :(
482,43.6711159,-79.41411049999999,['full'],['hours'],2018-06-15T00:39:34.000Z,
493,43.6301323,-79.51730989999999,['not_provided'],['minutes'],2018-06-15T18:31:30.000Z,
1502,43.669347385545024,-79.43439655944653,['full'],['hours'],2020-06-22T14:26:39.000Z,We'd like more bike parking at our studio! 
515,43.6396463,-79.38116359999998,"['not_provided', 'full', 'damaged', 'damaged', 'other']",['multiday'],2018-06-19T16:28:00.000Z,
526,43.66321419109444,-79.33072860580444,[],['hours'],2018-06-20T22:00:00.000Z,
537,43.6532328,-79.3969315,['full'],['hours'],2018-06-21T00:56:35.000Z,
547,43.66573060081845,-79.3518384381752,['not_provided'],['hours'],2018-06-21T00:18:00.000Z,
557,43.6580617,-79.3864974,['not_provided'],['hours'],2018-06-24T13:33:00.000Z,
566,43.6707332,-79.37458199999998,['damaged'],['multiday'],2018-06-27T02:28:57.000Z,
575,43.648512851077726,-79.3927211422764,['damaged'],['hours'],2018-06-27T14:57:15.000Z,
590,43.6580617,-79.3864974,['other'],['multiday'],2018-06-29T14:29:42.000Z,
597,43.81547527763881,-79.32285177224122,['not_provided'],['minutes'],2018-06-29T18:26:27.000Z,Not enough bike racks in shopping centre.
433,43.765653194642404,-79.41227174509385,['not_provided'],['minutes'],2018-06-11T02:28:00.000Z,
609,43.698479999999996,-79.30147349999999,['damaged'],['hours'],2018-07-02T17:32:03.000Z,
616,43.670750299999995,-79.37453010000002,['damaged'],['hours'],2018-07-04T01:54:23.000Z,
622,43.692984599999996,-79.3024982,['damaged'],['hours'],2018-07-05T06:28:53.000Z,
627,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-05T18:24:21.000Z,
631,43.64547041182428,-79.41928487741177,['full'],['minutes'],2018-07-06T21:32:23.000Z,"Serious lack of bike parking on Ossington. Bikes are locked to fences, gas meters, trees, etc. Need to repurpose some car parking!!"
635,43.66389845492682,-79.39061727304687,['damaged'],['minutes'],2018-07-08T18:23:47.000Z,
1368,52.2074893,-113.8156424,['not_provided'],['minutes'],2019-06-15T01:07:13.000Z,Peter's needs some parking. 
1410,43.649779054044544,-79.44472279329528,['damaged'],['overnight'],2019-08-03T18:45:45.000Z,Two bike tires have been locked here for over 3 months. Need cutting off/removing.
1445,43.65449106488332,-79.38860025186767,['damaged'],['hours'],2019-09-09T13:28:00.000Z,2-3 abandoned bikes have been here for months. There are limited bike spaces available.
405,43.668865077670134,-79.392959611023,['other'],"['multiday', 'hours']",2018-06-07T19:08:29.000Z,
1476,43.66416133617198,-79.37479764029302,['not_provided'],['hours'],2019-11-17T03:50:28.000Z,
431,43.650053199999995,-79.41722749999997,['other'],['multiday'],2018-06-09T22:23:00.000Z,
444,43.64974415071037,-79.39785380154422,[],['overnight'],2018-06-11T19:55:37.000Z,
1503,43.6580617,-79.3864974,['not_provided'],['hours'],2020-07-02T19:49:51.000Z,There is not a single spot to lock my bike up.
470,43.67065938839561,-79.37423996673579,['full'],"['hours', 'multiday']",2018-06-14T18:38:26.000Z,
483,43.6580617,-79.3864974,['full'],['hours'],2018-06-15T00:40:17.000Z,
1449,43.7601772,-79.4099003,['other'],['hours'],2019-09-15T21:19:37.000Z,
1522,43.65900966121445,-79.34518615608125,['not_provided'],['minutes'],2020-08-31T23:18:09.000Z,Can we get a bike rack here? This is outside a popular yoga studio.
1545,43.6580617,-79.3864974,['not_provided'],['hours'],2021-07-17T14:23:00.000Z,"There is no bicycle parking at Old Mill, Etienne Brule, Home Smith Road or Kings Mill Park!We have a kayak and planned to put in at Old Mill - but there's nowhere to lock our bikes! There is a bike share stand in the vicinity, so it's clear there are some facilities for cyclists and a recognition of that by the City. The map won't let me pin, but I'm trying to pin a spot near the Hurricane Hazel plaque near Old Mill Station."
494,43.6301323,-79.51730989999999,['not_provided'],['minutes'],2018-06-15T18:31:30.000Z,
506,43.6393793,-79.3810224,['not_provided'],['hours'],2018-06-19T23:55:21.000Z,
516,43.781541462140304,-79.41325306367685,['full'],['overnight'],2018-06-20T00:00:00.000Z,
527,43.698479999999996,-79.30147349999999,['other'],['minutes'],2018-06-13T16:02:00.000Z,
1369,43.65986488246772,-79.36161623258238,['damaged'],['hours'],2019-06-17T20:40:12.000Z,There area number of bikes parked along the side of regent park blvd that have been there for at least a year. There is a sign that says temporary parking. It's along the side of the building on the east side of regent park blvd from dundas to sumach
1411,43.65767125814723,-79.44797006044922,['damaged'],['multiday'],2018-07-01T10:49:23.000Z,At Dundas and Bloor near the Crossways Mall there are several abandoned bikes that has been there for more than one year.
1446,43.65728681927374,-79.39040992636757,['not_provided'],['minutes'],2019-09-11T14:39:00.000Z,There are virtually no bike rings available during the day at Bay and Adelaide or anywhere else close. Thanks. 
1477,43.663823491712954,-79.41843474298071,['damaged'],['multiday'],2019-11-17T03:52:54.000Z,
1523,43.68978445113605,-79.28995933313598,['other'],['minutes'],2020-08-31T23:35:08.000Z,"Bike rack is not a great design for security purposes. Also not in front of store, which would be nice. This is the rack across from Shoppers. "
1546,43.69285515675503,-79.44166926506198,['not_provided'],['overnight'],2021-07-23T00:00:00.000Z,
1504,43.66928345897026,-79.43427530449961,['full'],['hours'],2020-07-06T16:59:50.000Z,
432,43.680583191152394,-79.49459737012603,['not_provided'],['hours'],2018-06-09T22:49:47.000Z,
445,43.648957583578536,-79.36545743814759,['not_provided'],['hours'],2018-06-12T22:46:44.000Z,
458,43.6394732,-79.38107930000001,['damaged'],['multiday'],2018-06-13T00:43:21.000Z,
471,43.6626956,-79.40004929999998,['other'],['multiday'],2018-06-14T19:27:01.000Z,
484,43.65269496200043,-79.38368491502195,['not_provided'],['hours'],2018-06-15T00:46:57.000Z,
507,43.59605402179688,-79.36686700571289,"['other', 'damaged', 'damaged', 'full', 'not_provided']",['hours'],2018-06-19T23:59:15.000Z,
517,43.6580617,-79.3864974,['other'],['hours'],2018-06-20T00:35:17.000Z,
528,43.66944710851391,-79.40894579746481,['full'],['hours'],2018-06-20T16:09:19.000Z,
539,43.698479999999996,-79.30147349999999,['other'],['multiday'],2018-06-21T18:20:10.000Z,
549,43.6580617,-79.3864974,['not_provided'],['minutes'],2018-06-25T20:17:42.000Z,
567,43.6707463,-79.3745788,['not_provided'],['multiday'],2018-06-27T02:39:53.000Z,agsadg
576,43.648477400000004,-79.39301169999999,['full'],['minutes'],2018-06-27T15:03:46.000Z,
584,43.67066288007638,-79.37441753258531,['damaged'],['multiday'],2018-06-28T02:50:16.000Z,
591,43.66451935290848,-79.38495244760742,['other'],['hours'],2018-06-29T14:30:30.000Z,
358,43.64733967428089,-79.38090610338912,['full'],['minutes'],2018-06-01T13:40:15.000Z,
359,43.64733967428089,-79.38090610338912,['full'],['minutes'],2018-06-01T13:40:15.000Z,
1370,43.68045999928476,-79.49478974166573,['full'],['minutes'],2019-06-09T16:00:00.000Z,You would expect “downtown” Mimico to have a ton of bike parking. San Remo is a huge destination for people in Etobicoke and many cycle. I only saw one ring for the entire strip of shops and we (2 of us) had to lock our bikes to nearby fence. 
1412,43.665629192051945,-79.44609608431091,['not_provided'],['minutes'],2019-08-01T23:00:00.000Z,There is no bicycle parking in front of the Dollarama. Could some please be added next to the building? (Not near the road - drivers frequently hop the curbs and could damage a parked bike).
1478,43.66371662637923,-79.41839932952655,['damaged'],['multiday'],2019-11-17T03:53:18.000Z,
640,43.66463573559755,-79.34158813996487,['full'],['overnight'],2018-07-09T23:59:17.000Z,
647,43.63654312571555,-79.4260984585772,['damaged'],['minutes'],2018-07-12T13:40:00.000Z,
1447,43.682017059790965,-79.47171507770162,['not_provided'],['minutes'],2019-09-14T16:53:17.000Z,
1450,43.68809743786296,-79.28855629684148,['not_provided'],['minutes'],2019-09-19T16:23:00.000Z,Not sure if you can help! This is Loblaws at 50 Musgrave Avenue. They have hundreds and hundreds of car parking spot but barely room for more than 3 or 4 bikes. Desperately need more bike parking here! There are always bikes locked up to sign posts around the parking lot instead. 
1505,43.66928345897026,-79.43427530449961,['full'],['hours'],2020-07-06T16:59:50.000Z,
1524,43.669288663613564,-79.43441060451366,['full'],['hours'],2020-09-14T14:39:05.000Z,
1547,43.6922905718335,-79.44077328703061,['damaged'],['overnight'],2021-07-23T00:00:00.000Z,Ring is missing from post
656,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-13T20:21:30.000Z,"There really should be more bike stands around the hospitals.  Every time I go to TGH I have difficulty finding a parking space so have to tie up to a lamp post or something else.Also on St. Clair by Winona, the TD Bank used to have more than one parking  space but since the new TTC has been put back, only one bike space is there and it is usually full."
658,43.6598883,-79.42953899999998,['full'],['hours'],2018-07-13T15:45:00.000Z,"There are bike rings, but not enough of them."
659,43.6597556,-79.42966990000002,['not_provided'],['hours'],2018-07-13T17:30:00.000Z,"There is a single ring, but we can't use it during Fringe. There are rings next door, but they are always full."
1371,43.6580617,-79.3864974,"['not_provided', 'damaged']",['minutes'],2019-06-04T17:18:00.000Z,
660,43.65301544232301,-79.42919677364398,['damaged'],['hours'],2018-07-14T13:30:41.000Z,Abandoned bikes locked to tree at 1031 college
1413,43.669296171983504,-79.39740594406356,['damaged'],['minutes'],2019-06-29T16:05:46.000Z,"All of the ring and posts are broken, damaged, or insecure in some way. Most of the bolts can be removed by hand, so anyone who locks up a bicycle here could have it stolen. Many are also lopsided or falling over. Also, many are not secured to the ground and could be pulled out. "
1448,43.6580617,-79.3864974,['not_provided'],['hours'],2019-09-18T15:00:00.000Z,A whole foods parking lot should definitely have bike parking and the sheltered kind - not just sidewalk parking.
1479,43.6580617,-79.3864974,['full'],['hours'],2019-11-29T14:40:17.000Z,
1467,43.665713831999206,-79.40745933446976,['damaged'],['hours'],2019-10-14T21:59:28.000Z,
1506,43.66928345897026,-79.43427530449961,['full'],['hours'],2020-07-06T16:59:50.000Z,
1525,43.669288663613564,-79.43441060451366,['full'],['hours'],2020-09-14T14:39:05.000Z,
1372,43.60449516877524,-79.51752066137198,['not_provided'],['overnight'],2019-06-21T01:41:09.000Z,
663,43.6580617,-79.3864974,['not_provided'],['minutes'],2018-07-17T05:13:33.000Z,
664,43.74744206147731,-79.4072869602661,['other'],['hours'],2018-07-17T15:00:35.000Z,
665,43.24007408315995,-68.5979353743167,['full'],['hours'],2018-07-17T16:32:09.000Z,
666,43.68409299621968,-79.4990251503371,['not_provided'],['hours'],2018-07-17T20:21:02.000Z,This is a busy bus intersection including the 195 Jane Express bus. It should have bike rings for commuters to leave their bike and hop on an express bus to Jane station or York U.
667,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-17T23:34:28.000Z,Testing
668,43.6580617,-79.3864974,['not_provided'],['minutes'],2018-07-17T23:35:49.000Z,
669,43.6580617,-79.3864974,"['not_provided', 'full', 'damaged']",['hours'],2018-07-18T00:11:59.000Z,
670,43.6438116,-79.36519229999999,['other'],['hours'],2018-07-18T00:27:23.000Z,
671,43.64974962581732,-79.37592522044372,['damaged'],['hours'],2018-07-17T12:30:00.000Z,Two bike rings/posts are loose and need re-anchoring in the sidewalk.
674,43.65663347143169,-79.40295543451538,['full'],['hours'],2018-07-17T23:45:00.000Z,The bike corral and all the ring-and-posts that were in good condition were full.
676,43.6534714,-79.38366680000001,['other'],['multiday'],2018-07-19T23:22:42.000Z,
677,43.692984599999996,-79.3024982,['other'],['hours'],2018-07-20T00:06:06.000Z,
678,43.686994735685225,-79.48354138748164,['not_provided'],['hours'],2018-07-19T20:25:00.000Z,This is the No Frills parking lot. There used to be some flimsy broken parking rings and a bench where I would lock my bike. Now there’s nothing. 
679,43.6483376,-79.3719931,['not_provided'],['hours'],2018-07-20T15:35:02.000Z,
680,43.67049904781961,-79.38675489206543,['full'],['hours'],2018-07-20T13:20:00.000Z,
681,43.67774295470459,-79.35031976486891,['full'],['minutes'],2018-07-20T16:40:00.000Z,All rings and signposts were used. It was the lunch rush. Had to go further down Bloor.
683,43.67445753913874,-79.42226688834035,['full'],['hours'],2018-07-21T14:46:43.000Z,Bike racks at Wychwood Barns farmers market full. People using street signs or looking lost.
684,43.67445753913874,-79.42226688834035,['full'],['hours'],2018-07-21T14:46:43.000Z,Bike racks at Wychwood Barns farmers market full. People using street signs or looking lost.
673,43.6515452,-79.36828780000002,['damaged'],['minutes'],2018-07-18T23:52:05.000Z,
661,43.662415884453345,-79.37640050874245,['not_provided'],['hours'],2018-07-16T02:30:00.000Z,lots of people bike to church on Sunmultiday and end up locking to trees. could use a few ring posts or a bike rack. could use church sidewalk area
672,43.6483006,-79.3938751,['full'],['hours'],2018-07-18T17:40:46.000Z,Even all nearby tree-protecting fences are parked up with bikes
675,43.6500259,-79.3745763,['damaged'],['hours'],2018-05-30T19:22:17.000Z,king and church in front of CREPE TO restaurant thank u
685,43.64788741343063,-79.37072083361386,['full'],['minutes'],2018-07-21T17:34:51.000Z,Simply not  enough bike parking near St. Lawrence Market.
686,43.648610697372376,-79.37315072729723,['damaged'],['multiday'],2018-05-01T20:32:54.000Z,Bike has no chain and a rusted sproket.
687,43.6580617,-79.3864974,['damaged'],['multiday'],2018-07-23T02:50:13.000Z,
688,23.075834191425773,72.52680050215918,['full'],['overnight'],2018-07-23T10:54:12.000Z,
689,43.6460341,-79.38892829999998,['other'],['hours'],2018-07-23T20:52:56.000Z,just a test from desktop
690,43.6659249,-79.40807230000001,['damaged'],['hours'],2018-07-23T22:31:50.000Z,TEST
691,43.6659249,-79.40807230000001,['damaged'],['hours'],2018-07-23T23:03:46.000Z,
692,43.692984599999996,-79.3024982,['other'],['hours'],2018-07-24T00:41:51.000Z,
693,43.692984599999996,-79.3024982,['other'],['multiday'],2018-07-24T00:44:35.000Z,
694,43.692984599999996,-79.3024982,['other'],['multiday'],2018-07-24T00:46:04.000Z,
695,43.6464318155563,-79.39031185589675,['not_provided'],['hours'],2018-07-23T22:27:00.000Z,Not enough bike posts around TIFF. 
696,43.63830603881936,-79.413688636941,['full'],['overnight'],2018-07-24T20:48:06.000Z,
697,43.644678486538254,-79.39867903865775,['damaged'],['hours'],2018-07-24T21:24:40.000Z,This bike has been abandoned for months and is taking up a very precious parking spot :( 
699,43.6616321227964,-79.36976041574707,"['not_provided', 'full']",['hours'],2018-07-24T21:30:00.000Z,
700,43.6472363,-79.36183800000003,['not_provided'],['multiday'],2018-07-24T23:51:48.000Z,
1373,43.6580617,-79.3864974,['full'],['hours'],2019-06-24T18:20:00.000Z,
704,43.64734850660773,-79.36184152423272,"['full', 'other']",['hours'],2018-07-24T23:52:48.000Z,Not enough parking 
1414,43.66946690421532,-79.39737107534637,['full'],['minutes'],2019-08-03T16:07:41.000Z,There is not enough bicycle parking on the north side of the street. There is only one ring and post.
724,43.6580617,-79.3864974,"['damaged', 'damaged']",['overnight'],2018-07-25T14:48:39.000Z,
725,43.63940099227217,-79.38090062631358,['damaged'],['hours'],2018-07-25T15:00:06.000Z,"Bike rack pulled out of ground. Someone's bike stollen here. Avoid this bike rack, use another one closer to Queens Quay."
826,43.6580617,-79.3864974,['other'],['hours'],2018-07-28T18:43:05.000Z,
702,43.6471602761668,-79.36180992368077,['full'],['hours'],2018-07-24T23:52:16.000Z,Test
703,43.6471602761668,-79.36180992368077,['full'],['hours'],2018-07-24T23:52:16.000Z,Test
698,43.6519513,-79.36408130000001,['not_provided'],['minutes'],2018-07-24T22:13:31.000Z,
1374,43.6580617,-79.3864974,['not_provided'],['minutes'],2019-06-25T17:23:08.000Z,
707,43.650294282305246,-79.37005910006104,"['damaged', 'other']",['minutes'],2018-07-09T23:57:00.000Z,
708,43.64707800634203,-79.36104889625835,['not_provided'],['hours'],2018-07-24T22:30:00.000Z,Address is 307 Lakeshore.  Sidewalk Toronto 
709,43.6580617,-79.3864974,"['not_provided', 'full']",['minutes'],2018-07-24T20:57:00.000Z,I had to bring my bike up to my dentist office due to the lack of parking on Bloor (between Yonge and Bay). The building security tried to stop me. I was late for my appointment.
540,43.6482969,-79.38376920000002,['not_provided'],['minutes'],2018-06-21T20:58:30.000Z,
710,43.6400609879577,-79.43907465111045,['damaged'],['minutes'],2018-07-23T21:16:00.000Z,ring missing from post.
711,43.6566038189436,-79.40276728477784,['not_provided'],['hours'],2018-07-23T00:00:00.000Z,There is not enough bike parking in Kensington Market in general. 
712,43.6580617,-79.3864974,['damaged'],['minutes'],2018-07-25T13:22:22.000Z,"Your map does not work; it does not allow me to add/identify a place to/on it!  There is a DAMAGED ring/post bike parking pole on Church Street, west side immediately north of King St E.  It has no RING.Your app also does not work on Edge browser,  it did not allow me to select type of problem. I am now using Chrome."
713,43.65411846463772,-79.38475932855835,['damaged'],['hours'],2018-06-20T13:22:45.000Z,"Ring-post missing.  Location is across the street from 75-81 Elizabeth, under the stairs going up to City Hall podium green roof.  It was knocked over by construction team doing repairs to the ceiling."
714,43.642482573065216,-79.40627555296953,['full'],['hours'],2018-07-25T13:28:11.000Z,
715,43.76810498453789,-79.38292994180244,['not_provided'],['hours'],2018-07-25T13:33:22.000Z,No bike parking any where in the property Over 380 units Not one bike parking space for pedal or electric bikes 🤨
717,43.64867307695342,-79.37119974288328,['not_provided'],['hours'],2018-07-25T13:40:48.000Z,enough space for several rings or a few racks
718,43.61644286226271,-79.49687566538086,['full'],['hours'],2018-07-25T13:00:00.000Z,
719,43.82956890079547,-79.23408304657471,['not_provided'],['hours'],2018-07-25T14:03:52.000Z,Actually bike parking is needed in front of the planet fitness. 
720,43.65340527803268,-79.36926219542255,['damaged'],['hours'],2018-07-25T13:00:00.000Z,The bike has been abandoned here for a few months. Rusted and missing wheels.
721,43.71378227331859,-79.33501969915619,['not_provided'],['minutes'],2018-07-24T16:00:00.000Z,No bike parking in this plaza
722,46.511075999999996,-84.33159549999999,['not_provided'],['hours'],2018-07-25T14:30:00.000Z,"Despite construction of the LRT, we need sufficient bike parking along Eglinton. "
723,43.6580617,-79.3864974,['damaged'],['minutes'],2018-07-20T21:30:00.000Z,Abandoned bike with no handlebars/seat
1415,43.65305498872104,-79.35563053865661,['damaged'],['minutes'],2019-08-05T14:31:30.000Z,"one of the bike rings is bent halfway to the ground, I reported this last year and no action was taken, please fix."
716,43.64548554553972,-79.40600867672117,['not_provided'],['hours'],2018-07-19T22:00:00.000Z,Our neighbourhood is fortunate enough to have three art galleries on Tecumseth @ Mitchell. They're tried for years to have bike parking installed but the city's response was always blamed on the pavement rather than concrete sidewalk. It's time to have that stretch changed to concrete and have the bike racks installed. Then we won't have to cut the bikes off of our fences as shown in this older photo.
1451,43.6580617,-79.3864974,['not_provided'],['minutes'],2019-09-20T00:30:09.000Z,
726,43.65102211044085,-79.36528496018298,['not_provided'],['minutes'],2018-07-25T15:03:58.000Z,"Lots of cyclists stopping in at LCBO or Dollarama, but no ring and post options unless they go to Berkeley or No Frills parking lot."
727,43.6580617,-79.3864974,['full'],['minutes'],2018-07-24T21:26:00.000Z,
728,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-25T15:27:53.000Z,
1375,43.6580617,-79.3864974,['full'],['multiday'],2019-06-27T22:16:16.000Z,
730,43.6693132,-79.39109510000003,['not_provided'],['multiday'],2018-07-25T15:28:08.000Z,
550,43.66580542494145,-79.40755747187188,['full'],['hours'],2018-06-25T21:44:56.000Z,
731,43.6693132,-79.39109510000003,['not_provided'],['multiday'],2018-07-25T15:28:08.000Z,
732,43.6693132,-79.39109510000003,['not_provided'],['overnight'],2018-07-25T15:28:20.000Z,
733,43.6693132,-79.39109510000003,['damaged'],['hours'],2018-07-25T15:28:25.000Z,
734,43.6693132,-79.39109510000003,['damaged'],['multiday'],2018-07-25T15:28:29.000Z,
735,43.6693132,-79.39109510000003,['damaged'],['overnight'],2018-07-25T15:28:34.000Z,
736,43.645301255633974,-79.40042715588072,['not_provided'],['minutes'],2018-07-25T16:01:15.000Z,
737,43.67061157368083,-79.38533868570556,['damaged'],['minutes'],2018-07-24T16:26:42.000Z,One of the new 'modern' BIA posts was partly pulled out of the ground on NE of Yonge and Bloor. All available bike parking was taken - this is a crucial repair.
738,43.70083070818574,-79.397483728125,['not_provided'],['hours'],2018-07-20T16:28:21.000Z,
739,43.67623425906345,-79.32336008861967,['damaged'],['minutes'],2018-07-25T16:33:45.000Z,Red Miele with no wheels locked to rack outside of The Bay at Yonge Bloor
740,43.667700384174715,-79.38513215561142,['not_provided'],['hours'],2018-07-14T00:00:00.000Z,
741,43.67709115532626,-79.39802016992797,['not_provided'],['hours'],2018-07-23T16:57:00.000Z,There  are a few restaurants on Dupont here but no bike rings.  I had to park to a pole on avenue / Dupont which was both far away and sketchy.  2-4 rings on this block would be huge!
742,43.6548791921291,-79.39860067834798,['full'],['minutes'],2018-07-23T22:15:00.000Z,"There was room enough to park my bike, but the person who came after me had to lock their bike to a sign post."
744,43.656695569032394,-79.3593749024414,['full'],['hours'],2018-07-20T01:00:00.000Z,"There are a few bars, cafes, and restaurants in the area. There isn't enough space to park your bike and go enjoy the area for a few hours."
745,43.65611335477575,-79.38162206147518,['damaged'],['hours'],2018-07-25T18:14:28.000Z,There is a damaged bike rack at 1 Dundas Street W. 
746,43.6559421,-79.38177830000001,['damaged'],['minutes'],2018-07-25T18:15:48.000Z,There are 2 abandoned bikes in front of 1 dundas street W. They have been there for more than 6 months. 
750,43.6580617,-79.3864974,['full'],['hours'],2018-07-25T20:00:00.000Z,
751,43.6700158880677,-79.3864359190365,['full'],['hours'],2018-07-25T18:45:00.000Z,Had to walk over to Park avenue before I found bike parking. 
752,43.67404413658976,-79.45983546993148,['not_provided'],['minutes'],2018-07-25T20:09:57.000Z,Could only see one bike stand in the whole area. A few bikes parked to posts.
775,43.64461885478771,-79.39935764634367,['full'],['hours'],2018-07-26T00:00:00.000Z,Not enough bike parking on king st 
753,43.6580617,-79.3864974,['not_provided'],['hours'],2018-07-25T17:24:00.000Z,840 coxwell Ave busy medical building with no rings or racks I  had lock up to a street sign along with 4 other bikes for my Dr appointment 
754,43.63863806282162,-79.41390190762081,['full'],['hours'],2018-07-25T21:04:30.000Z,We desperately need more public bike parking in Liberty Village. Most of the buildings have waiting lists at this point. The rings are always full. 
756,43.6431072779798,-79.3722696222805,['not_provided'],['minutes'],2018-07-25T21:38:20.000Z,There used to be bike parking in front of the Queen’s Quay E LCBO. It was recently removed altogether.
757,43.64852142028242,-79.38118662615051,['not_provided'],['minutes'],2018-07-25T22:14:19.000Z,
758,43.655887088806715,-79.39083903055428,['damaged'],['hours'],2018-07-25T22:18:41.000Z,Several abandoned bikes on the rings to the west of the Charles Hastings coop on St. Patrick 
759,43.667026163202685,-79.43172480840911,['damaged'],['minutes'],2018-07-25T22:15:00.000Z,"At the southwest corner of Dovercourt and Hallam, a ring and post is very wobbly. It looks like it was attached to a paver stone and that stone is coming loose. "
760,43.65616323908813,-79.38062968557023,['full'],['minutes'],2018-07-25T22:44:20.000Z,Never enough bike spaces at Ted Rogers school of business at Ryerson
763,43.761547546040596,-79.41022657532801,['not_provided'],['hours'],2018-07-25T23:38:39.000Z,There is no bike parking at the TTC subway entrance on the south side of Sheppard Avenue East (the entrance under the Hullmark Centre). Cyclists frequently lock their bikes to the infrastructure which I believe is actually designed for locking newspaper dispensers to.
764,43.64822348782064,-79.3799533296899,['not_provided'],['hours'],2018-07-26T00:19:11.000Z,Major bay street offices have little to no street parking.
765,43.653621660714,-79.38006009836425,['not_provided'],['minutes'],2018-07-25T23:00:00.000Z,
767,43.66087947885884,-79.37402282724281,['not_provided'],['hours'],2018-07-24T16:30:00.000Z,Gerrard Street has a bike lane but when I went to meet a friend at Allan Gardens I had nowhere to park my bike on the north side of the street. The south side parking was completely full. 
768,43.65609084396282,-79.40984301497667,['damaged'],['hours'],2018-07-26T01:33:44.000Z,"Bunch of abandoned bikes North side of college between Markham and Palmerston, they have been here since at least last fall"
769,43.68821467705467,-79.31921129355135,['damaged'],['hours'],2018-07-26T01:39:31.000Z,There is a bike since last year park on Danforth close to the number 671 10 feet west of that number almost at the corner of Pape CCM bike is missing seat and some parts already. Needs to be removed.
770,43.68827968884871,-79.31932804357973,['damaged'],['hours'],2018-07-26T01:43:28.000Z,Bike abandoned since last year 
771,43.67666074197776,-79.4943717996299,['other'],['minutes'],2018-07-26T02:23:29.000Z, Bad rack in a bad spot
772,43.66728528752332,-79.48737659868277,['full'],['hours'],2018-07-26T02:25:07.000Z,
773,43.6927243719624,-79.466723639463,['not_provided'],['minutes'],2018-07-26T02:26:42.000Z,Your minutes/ hours/ overnight thing is broken
774,43.66172906834218,-79.41239949245681,['damaged'],['multiday'],2017-09-01T02:32:47.000Z,
903,43.67102227097627,-79.41351772664319,['damaged'],['multiday'],2018-07-31T21:09:40.000Z,
766,43.666608,-79.44666289999998,['not_provided'],['minutes'],2018-07-26T01:01:02.000Z,
762,43.6563985,-79.4014085,['damaged'],['multiday'],2018-07-25T23:18:02.000Z,
776,43.68175726145015,-79.42590642390434,['damaged'],['overnight'],2018-07-26T03:40:02.000Z,Abandoned old bike since months ago
777,43.68872492812216,-79.42529855672552,['not_provided'],['multiday'],2018-07-26T03:41:09.000Z,"The entire south side of Claxton Blvd is lined with multi-unit apartment buildings but there's nowhere secure to publicly park bikes. I've observed residents locking bikes on railings, benches, or even trees. The only parking available is at Kenwood/Vaughan and I assume the 2 poles behind the apartment building at Claxton/Kenwood are reserved for its residents. Even then, the poles are overloaded with bikes and a few bikes locked there have missing parts (possibly stolen?). Bikes locked on Vaughan often seem either abandoned or have parts stolen. Please I urge the city to look into (safe) bike parking in this area. "
778,23.0759927,72.52690480000001,['not_provided'],['minutes'],2018-07-26T05:33:51.000Z,
779,43.66676190193429,-79.418953641803,['damaged'],['multiday'],2015-07-01T12:13:11.000Z,"Blue bike, straight bar, suitable for an adult has been abandoned (locked) to a post for years."
781,23.039281267645364,72.16109148960584,"['not_provided', 'full', 'damaged', 'damaged', 'other']",['multiday'],2018-07-26T12:54:20.000Z,
782,43.6580617,-79.3864974,"['not_provided', 'full', 'damaged', 'damaged', 'other']",['minutes'],2018-07-26T12:56:41.000Z,
784,43.664053680024445,-79.343453309729,['full'],['minutes'],2018-07-26T14:21:52.000Z,
785,43.67834819073113,-79.29989423532714,['not_provided'],['overnight'],2018-07-26T14:25:55.000Z,
786,43.6565443,-79.356379,['not_provided'],['minutes'],2018-07-26T14:34:31.000Z,My family doctor is here and it would be great if I could lock my bike up outside. Right now I have to go to a nearby apartment building hidden from the main street that is an obvious target for theives. Bikes there are often missing wheels etc. 
787,43.64685932252568,-79.40602619034121,['not_provided'],['minutes'],2018-07-26T15:04:40.000Z,
788,43.65377691238166,-79.39370717783203,"['not_provided', 'damaged']",['minutes'],2018-07-25T16:00:00.000Z,
789,43.660794001036955,-79.40342440397683,['not_provided'],['hours'],2018-07-25T23:30:00.000Z,Very limited/virtually zero bike parking at bmo field. Forced to look for fences/sign posts/railings farther and farther from the stadium. There isn’t specific bike parking that I’m aware of (north end)There needs to be more bike parking for people who ride bikes to  tfc and Argos games
790,43.65408741451287,-79.46554746408691,['damaged'],['hours'],2018-07-26T00:16:00.000Z,Many abandoned bikes in covered bike parking near high park station
793,43.65064075086384,-79.37847223062744,['damaged'],['hours'],2018-07-26T19:40:59.000Z,"There are a few abandoned bicycles taking up space on parking rings on Yonge between Richmond and Adelaide (east side)Also, the Deloitte building on the west side of Yonge just north of Adelaide was recently constructed and has no bike parking around its perimeter."
